"id","name","party","state","vote.100000001","vote.100000002","vote.100000003","vote.100000004","vote.100000005","vote.100000007","vote.100000008","vote.100000009","vote.100000010","vote.100000011","vote.100000012","vote.100000013","vote.100000014","vote.100000015","vote.100000016","vote.100000017","vote.100000018","vote.100000019","vote.100000020","vote.100000021","vote.100000022","vote.100000023","vote.100000024","vote.100000025","vote.100000026","vote.100000027","vote.100000028","vote.100000029","vote.100000030","vote.100000031","vote.100000032","vote.100000033","vote.100000034","vote.100000035","vote.100000037","vote.100000038","vote.100000039","vote.100000040","vote.100000041","vote.100000043","vote.100000045","vote.100000046","vote.100000047","vote.100000048","vote.100000049","vote.100000050","vote.100000051","vote.100000052","vote.100000053","vote.100000054","vote.100000055","vote.100000056","vote.100000057","vote.100000058","vote.100000059","vote.100000060","vote.100000061","vote.100000062","vote.100000063","vote.100000064","vote.100000065","vote.100000066","vote.100000067","vote.100000068","vote.100000069","vote.100000070","vote.100000071","vote.100000072","vote.100000073","vote.100000074","vote.100000075","vote.100000076","vote.100000077","vote.100000078","vote.100000079","vote.100000080","vote.100000081","vote.100000082","vote.100000083","vote.100000084","vote.100000085","vote.100000086","vote.100000087","vote.100000088","vote.100000089","vote.100000090","vote.100000091","vote.100000092","vote.100000093","vote.100000094","vote.100000095","vote.100000096","vote.100000097","vote.100000098","vote.100000099","vote.100000100","vote.100000101","vote.100000102","vote.100000103","vote.100000104","vote.100000105","vote.100000106","vote.100000107","vote.100000108","vote.100000109","vote.100000110","vote.100000111","vote.100000112","vote.100000113","vote.100000114","vote.100000115","vote.100000116","vote.100000117","vote.100000118","vote.100000119","vote.100000120","vote.100000121","vote.100000122","vote.100000123","vote.100000124","vote.100000125","vote.100000127","vote.100000128","vote.100000129","vote.100000130","vote.100000131","vote.100000133","vote.100000134","vote.100000135","vote.100000709","vote.100000710","vote.100000711","vote.100000712","vote.100000713","vote.100000714","vote.100000715","vote.100000716","vote.100000717"
329,"ALBERTO GOLDMAN","PMDB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1
330,"ALBERTO GOLDMAN","PMDB","SP",3,2,1,1,1,2,1,NA,1,2,1,3,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,NA,NA,2,1,NA,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,3,1,1,1,2,2,2,1,1,2,1,2,2,2,NA,1,1,NA,1,NA,3,1,1,1,1,1,1,1,NA,2,2,2,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,2,1,NA,NA,1,1,1,1,1,1,1,NA,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"ALBERTO HADDAD","PP","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
109,"ALBERTO SILVA","PMDB","PI",1,3,1,1,1,2,1,1,1,NA,NA,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,NA,1,2,2,1,1,2,1,2,NA,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,NA,2,1,1,NA,2,2,NA,1,1,NA,NA,2,1,NA,1,1,2,NA,NA,NA,NA,1,1,1,2,2,NA,1,NA,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"ALCESTE ALMEIDA","PMDB","RR",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"ALCESTE ALMEIDA","PPB","RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"ALCESTE ALMEIDA","PTB","RR",NA,NA,1,NA,2,1,1,1,1,2,1,1,NA,1,NA,2,1,2,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,1,1,1,2,1,2,1,1,NA,2,2,NA,1,2,1,NA,1,NA,NA,1,2,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,2,1,2,NA,2,NA,NA,2,2,2,NA,2,1,3,2,NA,2,NA,1,NA,2,2,2,1,1,1,1,2,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1
181,"ALCIDES MODESTO","PT","BA",1,1,1,NA,2,1,NA,NA,2,1,2,2,1,1,2,1,2,1,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,1,NA,2,1,1,2,2,1,2,1,NA,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,NA,2,1,NA,2,2,2,NA,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,NA,NA,1,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,2,2,2,2,NA,2,2,1,1,NA,1,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"ALCIDES MODESTO","PT","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
538,"ALCIONE ATHAYDE","PP","RJ",NA,1,1,1,1,NA,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,NA,1,2,2,1,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,"ALCIONE ATHAYDE","PPB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,2,1,2,1,1,2,2,NA,1,1,2,1,1,2,1,1,NA,1,1,1,NA,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"ALDIR CABRAL","PFL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
415,"ALDO ARANTES","PCdoB","GO",1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,2,1,NA,NA,2,2,1,2,2,2,1,1,1,1,NA,1,1,1,2,2,1,1,2,2,2,NA,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,NA,2,NA,NA,NA,NA,NA,2,2,2,2,1,1,2,2,2,2,2,2,2,NA,NA,2,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,"ALDO PINTO","PDT","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2
331,"ALDO REBELO","PCdoB","SP",1,1,1,1,1,1,2,2,2,1,2,NA,1,1,2,1,2,NA,2,2,1,NA,2,2,1,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,NA,1,1,1,2,1,1,NA,2,2,NA,NA,2,2,2,NA,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,NA,1,2,NA,2,2,NA,1,NA,2,2,NA,2,2,1,NA,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,"ALDO REBELO","PCdoB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,2,2,1,1
284,"ALEXANDRE CARDOSO","PSB","RJ",1,1,2,1,2,1,NA,1,2,1,2,NA,1,NA,1,1,2,NA,2,2,1,1,2,2,1,1,NA,NA,1,1,1,2,1,1,2,2,1,NA,NA,1,2,2,2,1,2,2,2,1,NA,NA,1,2,1,NA,1,NA,2,1,2,2,NA,NA,NA,1,NA,2,NA,2,1,2,NA,1,2,1,NA,1,2,NA,NA,2,1,1,2,1,NA,1,1,1,NA,NA,2,1,1,2,NA,NA,1,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,1,NA,NA,2,2,2,2,NA,1,NA,2,2,2,2,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,"ALEXANDRE CERANTO","PFL","PR",1,1,1,1,1,2,1,NA,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,NA,NA,NA,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,NA,2,2,2,1,1,2,1,1,1,1,1,1,1,NA,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,NA,1,1,1,1,1,2,1,2,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,"ALEXANDRE PUZYNA","PMDB","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1
285,"ALEXANDRE SANTOS","PSDB","RJ",1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,NA,2,2,2,1,NA,2,NA,1,NA,1,NA,2,2,1,NA,2,NA,NA,NA,1,NA,2,1,1,1,1,2,2,NA,2,NA,2,1,1,2,1,NA,1,1,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,1,NA,2,2,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"ALMINO AFFONSO","PSDB","SP",1,1,1,NA,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,2,2,1,1,1,2,2,NA,3,1,1,2,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,NA,1,1,NA,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,NA,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,"ALOIZIO MERCADANTE","PT","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
333,"ALOYSIO NUNES FERREIRA","PMDB","SP",1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,NA,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,NA,2,1,1,3,2,2,NA,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"ALUIZIO ALVES","PMDB","RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1
128,"ALVARO GAUDENCIO NETO","PFL","PB",1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,NA,1,2,1,1,2,2,1,1,2,NA,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,NA,1,1,1,NA,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,NA,1,1,1,1,1,2,1,NA,1,1,NA,NA,1,NA,1,2,2,2,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,"ALVARO RIBEIRO","PSB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1
286,"ALVARO VALLE","PL","RJ",NA,1,1,1,1,1,1,1,NA,2,1,NA,NA,1,NA,2,1,2,1,1,2,2,1,1,1,NA,2,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,1,NA,NA,1,2,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,1,NA,2,NA,2,2,2,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,2,NA,1,NA,1,1,NA,1,NA,1,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"ALZIRA EWERTON","PPB","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,2,2,2,1,1,2,1,1,2,1,1,NA,1,1,1,NA,1,1,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"ALZIRA EWERTON","PPR","AM",1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,NA,NA,NA,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,"AMAURI MENEGUETTI","PSC","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1
480,"AMAURY MULLER","PDT","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,1
18,"ANA JULIA","PT","PA",1,1,1,1,2,1,1,2,2,1,2,NA,1,3,NA,1,2,1,NA,NA,NA,NA,2,2,NA,NA,1,NA,NA,1,NA,2,NA,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,NA,2,2,2,NA,2,1,NA,NA,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,NA,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"ANDRE PUCCINELLI","PMDB","MS",1,1,1,1,1,2,NA,NA,1,2,1,NA,2,1,NA,2,1,2,1,1,2,NA,NA,1,2,2,2,2,NA,2,NA,1,2,1,3,1,1,1,NA,1,1,3,3,2,1,1,1,NA,NA,NA,2,1,NA,1,1,1,1,1,2,1,1,1,2,2,2,1,NA,1,1,NA,2,1,1,1,1,1,2,2,2,2,1,NA,2,1,NA,1,1,1,1,1,1,1,1,1,NA,2,2,1,1,2,NA,1,2,2,1,NA,1,1,1,NA,2,1,1,2,NA,NA,1,1,1,1,1,1,NA,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
