"id","name","party","state","vote.100000190","vote.100000191","vote.100000198","vote.100000199","vote.100000200","vote.100000201","vote.100000202","vote.100000203","vote.100000204","vote.100000205","vote.100000206","vote.100000207","vote.100000208","vote.100000209","vote.100000210","vote.100000211","vote.100000212","vote.100000213","vote.100000214","vote.100000215","vote.100000216","vote.100000217","vote.100000218","vote.100000219","vote.100000220","vote.100000221","vote.100000222","vote.100000223","vote.100000224","vote.100000225","vote.100000226","vote.100000227","vote.100000228","vote.100000229","vote.100000230","vote.100000231","vote.100000232","vote.100000233","vote.100000234","vote.100000235","vote.100000236","vote.100000237","vote.100000238","vote.100000239","vote.100000240","vote.100000241","vote.100000242","vote.100000243","vote.100000244","vote.100000245","vote.100000246","vote.100000247","vote.100000248","vote.100000249","vote.100000250","vote.100000251","vote.100000252","vote.100000253","vote.100000254","vote.100000255","vote.100000256","vote.100000257","vote.100000258","vote.100000259","vote.100000260","vote.100000261","vote.100000262","vote.100000263","vote.100000264","vote.100000265","vote.100000266","vote.100000267","vote.100000268","vote.100000269","vote.100000270","vote.100000271","vote.100000272","vote.100000707","vote.100000753","vote.100000754","vote.100000755","vote.100000756","vote.100000757","vote.100000758","vote.100000759","vote.100000760","vote.100000761","vote.141","vote.161","vote.181","vote.184","vote.203","vote.205","vote.225","vote.285","vote.385","vote.405","vote.425","vote.446","vote.465","vote.546","vote.586"
448,"HERMES PARCIANELLO","PMDB","PR",NA,NA,NA,NA,2,1,1,1,1,2,1,1,1,NA,1,1,2,1,1,NA,2,1,1,1,NA,NA,1,1,2,2,1,2,NA,2,2,2,2,2,1,2,2,NA,2,2,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,NA,NA,1,1,1,2,2,2,1,4,4,4,1,2,4,2,4,4,2,4
26,"HILARIO COIMBRA","PSDB","PA",2,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,NA,1,1,1,1,1,1,1,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,2,NA,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,4,4,4,4,4,2,4,1,2,1,1,4
472,"HUGO BIEHL","PPB","SC",2,2,2,NA,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,NA,1,1,2,2,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,NA,2,2,2,1,2,2,2,NA,2,2,2,1,2,1,1,1,2,4,1,2,1,1,2,4,1,4
236,"HUGO RODRIGUES DA CUNHA","PFL","MG",2,2,2,2,2,2,2,2,2,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,NA,1,1,2,1,1,1,NA,NA,1,1,1,3,NA,NA,1,NA,NA,1,2,1,1,2,2,NA,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,4,1,1,2,4,4,5
144,"HUMBERTO COSTA","PT","PE",2,1,1,NA,1,1,NA,1,1,2,1,1,1,1,NA,1,2,1,1,1,1,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,NA,NA,2,1,2,2,2,2,NA,1,2,NA,NA,NA,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1
124,"IBERE FERREIRA","PPB","RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,NA,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,4,4,4,4,4,4,4,4
238,"IBRAHIM ABI ACKEL","PPB","MG",1,2,1,1,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,NA,1,1,2,2,NA,NA,NA,2,1,1,2,1,1,1,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,2,1,3,3,3,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,4,4
94,"INACIO ARRUDA","PCdoB","CE",2,1,NA,NA,1,1,1,NA,1,2,1,1,1,1,NA,1,2,NA,NA,NA,2,1,1,1,1,2,1,1,2,2,1,2,2,NA,2,2,2,2,NA,NA,NA,1,NA,2,NA,2,2,2,2,2,NA,2,2,2,NA,1,2,1,2,1,NA,2,NA,NA,2,2,2,1,1,2,NA,2,NA,1,1,2,1,NA,1,2,2,1,1,NA,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
145,"INOCENCIO OLIVEIRA","PFL","PE",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,NA,1,1,2,NA,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
239,"ISRAEL PINHEIRO","PTB","MG",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,NA,NA,NA,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,4,4,4,4,4,4,4,4
301,"ITAMAR SERPA","PSDB","RJ",NA,NA,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,NA,NA,NA,1,2,2,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,NA,1,2,2,NA,NA,2,2,1,NA,1,2,1,NA,NA,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,4,1,4,1,1,2,1,1,4
358,"IVAN VALENTE","PT","SP",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,NA,2,NA,2,2,2,NA,1,2,1,1,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
134,"IVANDRO CUNHA LIMA","PMDB","PB",1,1,2,2,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,NA,2,1,1,1,1,1,2,1,1,2,2,2,2,1,NA,2,NA,NA,NA,2,NA,2,1,NA,2,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,4,4,4,4,4,4,1,4
525,"JAIME FERNANDES","PFL","BA",NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,4,1,2,1,1,2,1,4,4
240,"JAIME MARTINS","PFL","MG",NA,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,NA,1,2,2,3,2,2,1,2,NA,1,1,1,1,1,1,1,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,2,2,2,1,2,NA,2,1,2,1,1,1,4,1,4,4,4,4,4,4,1,4
302,"JAIR BOLSONARO","PPB","RJ",3,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,3,2,2,2,2,2,NA,1,2,NA,NA,1,1,1,3,2,2,3,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,3,3,1,1,3,1,3,2,2,4
359,"JAIR MENEGUELLI","PT","SP",2,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,1,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
499,"JAIR SOARES","PPB","RS",1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,NA,2,2,2,2,2,NA,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,4,2,4,1,1,4,1,1,1,1,1,1,2,2,1
195,"JAIRO AZI","PFL","BA",NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,3,2,1,2,NA,1,1,1,1,NA,1,1,2,1,1,2,1,3,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,NA,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
196,"JAIRO CARNEIRO","PFL","BA",NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,4,1,1,5
303,"JANDIRA FEGHALI","PCdoB","RJ",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,NA,NA,2,1,NA,NA,1,2,2,2,2,2,NA,2,2,2,NA,1,2,1,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1
197,"JAQUES WAGNER","PT","BA",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,NA,NA,1,1,1,1,NA,1,1,2,2,1,2,1,NA,2,2,1,2,NA,2,NA,NA,NA,2,1,2,2,NA,NA,2,NA,2,2,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,1,2,NA,2,1,1,1,2,1,NA,1,2,2,NA,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,4,2,1
500,"JARBAS LIMA","PPB","RS",1,1,2,1,2,1,1,1,1,1,1,1,NA,NA,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,1,2,1,1,2,2,2,2,1,2,NA,1,1,1,1,NA,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1
76,"JAYME SANTANA","PSDB","MA",2,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,2,1,1,2,NA,NA,NA,NA,2,2,1,1,2,NA,2,1,2,2,NA,NA,2,2,NA,1,2,1,4,1,4,4,4,4,4,4,4,4,4,4
600,"JOANA DARC","PT","MG",2,1,1,NA,1,1,1,1,1,2,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,NA,2,1,2,2,2,NA,1,1,2,2,2,1,1,1,2,NA,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1
77,"JOAO ALBERTO","PMDB","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,1,4,4,4,2,1,1,2,1,4,4
198,"JOAO ALMEIDA","PSDB","BA",2,2,2,2,2,2,2,NA,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,NA,1,1,NA,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
580,"JOAO CARLOS BACELAR","PFL","BA",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,NA,2,1,2,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,"JOAO COLACO","PSB","PE",2,1,1,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,2,NA,1,NA,2,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,2,NA,1,1,2,1,1,NA,1,2,1,4,1,4,4,4,4,4,4,4,1,1,4
275,"JOAO COSER","PT","ES",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,NA,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,3,NA,1,2,1,NA,1,NA,2,1,NA,2,2,2,1,1,2,2,2,1,1,NA,NA,1,NA,1,2,2,1,1,2,1,NA,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
242,"JOAO FASSARELLA","PT","MG",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,NA,2,2,2,2,2,NA,1,2,NA,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
577,"JOAO FAUSTINO","PSDB","RN",2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,NA,2,NA,2,1,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,"JOAO HENRIQUE","PMDB","PI",2,2,2,NA,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,NA,NA,1,1,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,NA,1,1,2,NA,NA,NA,NA,2,2,1,NA,2,2,2,1,2,NA,NA,1,NA,2,2,1,2,1,1,1,2,1,1,2,1,1,2,4,1,4
450,"JOAO IENSEN","PPB","PR",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,2,1,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,1,2,1,2,1,4,4,4,4,1,4,4,1,2,4,1,4
199,"JOAO LEAO","PSDB","BA",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,NA,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,1,1,1,NA,2,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
569,"JOAO MAGALHAES","PMDB","MG",1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,3,1,2,2,2,1,2,1,1,1,1,3,3,1,2,2,1,2,NA,1,1,3,1,NA,NA,3,2,1,1,NA,1,1,1,NA,NA,3,1,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,3,2,1,1,1,NA,1,2,1,3,NA,2,NA,2,1,2,2,2,1,1,1,2,1,2,1,2,3,4,3,3,4,4,3,1,2,1,4
473,"JOAO MATOS","PMDB","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,2,1,2,NA,1,1,1,1,NA,1,1,2,NA,NA,2,1,1,1,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,2,1,1,4,1,1,4
360,"JOAO MELLAO NETO","PFL","SP",2,2,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,NA,1,2,NA,NA,1,NA,2,2,1,2,2,2,1,2,1,4,4,4,4,1,4,4,4,4,4,4,4
304,"JOAO MENDES","PPB","RJ",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,2,1,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,NA,NA,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,4,1,1,4,1,1,4
361,"JOAO PAULO","PT","SP",2,NA,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,NA,2,NA,NA,2,1,3,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
474,"JOAO PIZZOLATTI","PPB","SC",NA,NA,2,2,2,2,NA,2,2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,NA,NA,NA,NA,1,1,1,2,1,NA,1,2,NA,NA,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,NA,2,1,2,1,1,1,2,2,1,1,2,1,4,4,4,4,1,2,4,1,2,1,1,4
64,"JOAO RIBEIRO","PFL","TO",2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,1,2,2,1,NA,NA,1,2,NA,1,1,1,1,NA,NA,NA,2,NA,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,1,1,2,1,1,2,1,1,4
40,"JOAO THOME MESTRINHO","PMDB","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,1,1,NA,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,NA,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,4,4,4,4,4,4,4
614,"JOAO TOTA","PPB","AC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,NA,3,1,1,2,1,1,NA,1,2,1,1,2,1,1,1,NA,NA,1,1,1,3,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,2,1,4,4,4,4,4,2,1,1,2,1,1,4
411,"JOFRAN FREJAT","PPB","DF",1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,NA,NA,NA,NA,1,NA,2,2,2,2,1,1,2,1,2,2,1,2,2,2,NA,NA,NA,2,2,NA,2,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,NA,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,4
200,"JONIVAL LUCAS","PFL","BA",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,2,1,4,4,4,4,1,2,1,1,2,1,1,4
201,"JORGE KHOURY","PFL","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,NA,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,NA,NA,NA,NA,1,1,NA,2,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,2,1,1,2,1,4,4
362,"JORGE TADEU MUDALEN","PPB","SP",2,1,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,2,2,2,1,NA,NA,1,2,2,1,1,NA,2,2,2,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,2,2,1,1,2,NA,NA,NA,NA,1,2,1,1,2,NA,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,4,4,1,2,2,4,4
305,"JORGE WILSON","PMDB","RJ",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,2,NA,2,2,2,1,2,NA,NA,1,2,2,2,1,2,1,1,1,4,1,4,2,1,1,2,1,1,4
135,"JOSE ALDEMIR","PMDB","PB",2,2,2,2,2,2,1,1,2,1,1,NA,NA,NA,NA,2,1,1,1,NA,1,2,1,1,1,NA,1,1,1,2,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,NA,2,NA,2,1,2,2,1,1,1,1,1,1,2,1,1,1,4,4,1,2,1,1,2,1,4,4
363,"JOSE ANIBAL","PSDB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,1,NA,NA,NA,NA,NA,2,1,1,NA,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,4,4,4,4,1,4,4,4,4
364,"JOSE AUGUSTO","PPS","SP",2,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,NA,NA,2,1,1,2,1,2,2,2,NA,2,2,2,2,NA,NA,1,2,1,2,2,NA,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,4,4,4,1,2,1,2,1,1,1,2,1,2,4,4
451,"JOSE BORBA","PTB","PR",2,2,1,1,2,2,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,NA,1,2,1,2,2,1,2,NA,1,1,1,1,1,NA,NA,NA,1,1,2,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,NA,1,1,1,2,1,NA,2,NA,2,1,2,2,2,1,2,NA,2,1,2,1,1,1,4,4,1,2,1,1,4,4,1,4
