"id","name","party","state","vote.100000186","vote.100000187","vote.100000188","vote.100000189","vote.100000275","vote.100000276","vote.100000277","vote.100000278","vote.100000279","vote.100000280","vote.100000281","vote.100000282","vote.100000283","vote.100000284","vote.100000285","vote.100000286","vote.100000287","vote.100000288","vote.100000322","vote.100000323","vote.100000324","vote.100000325","vote.100000326","vote.100000327","vote.100000328","vote.100000329","vote.100000330","vote.100000331","vote.100000332","vote.100000333","vote.100000334","vote.100000335","vote.100000336","vote.100000337","vote.100000338","vote.100000339","vote.100000340","vote.100000341","vote.100000342","vote.100000343","vote.100000344","vote.100000345","vote.100000346","vote.100000347","vote.100000348","vote.100000349","vote.100000350","vote.100000351","vote.100000352","vote.100000353","vote.100000354","vote.100000355","vote.100000356","vote.100000357","vote.100000358","vote.100000359","vote.100000360","vote.100000361","vote.100000362","vote.100000363","vote.100000364","vote.100000365","vote.100000366","vote.100000367","vote.100000368","vote.100000369","vote.100000370","vote.100000371","vote.100000372","vote.100000373","vote.100000374","vote.100000375","vote.100000376","vote.100000377","vote.100000378","vote.100000379","vote.100000380","vote.100000381","vote.100000382","vote.100000383","vote.100000384","vote.100000385","vote.100000386","vote.100000387","vote.100000388","vote.100000389","vote.100000390","vote.100000391","vote.100000396","vote.100000397","vote.100000398","vote.100000399","vote.100000400","vote.100000401","vote.100000402","vote.100000403","vote.100000404","vote.100000405","vote.100000406","vote.100000407","vote.100000408","vote.100000409","vote.100000410","vote.100000411","vote.100000412","vote.100000413","vote.100000414","vote.100000415","vote.100000416","vote.100000417","vote.100000418","vote.100000419","vote.100000420","vote.100000421","vote.100000422","vote.100000423","vote.100000424","vote.100000425","vote.100000426","vote.100000427","vote.100000428","vote.100000429","vote.100000430","vote.100000431","vote.100000750","vote.100000751","vote.100000752","vote.100000765","vote.100000766"
19,"ANIVALDO VALE","PPB","PA",1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,NA,1,1,1,2,2,2,1,1,1,1,1,NA,NA,2,2,2,2,NA,NA,1,1,NA,1,1,NA,1,1,2,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,2,1,1,2,2,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,2
531,"ANTONIO AURELIANO","PSDB","MG",1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,3,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,3,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,NA,2,2,NA,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,NA,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
88,"ANTONIO BALHMANN","PSDB","CE",1,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,2,1,1,NA,1,1,NA,1,1,NA,NA,2,1,2,1,1,NA,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,NA,1,1,1,2,1,1,2,NA,2,1,1,2,2,NA,NA,NA,1,1,NA,1,1,1,1,2,1,NA,1,NA,NA,1,1,1,2,1,2,2,NA,NA,NA,1,1,1,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,1,NA,2,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA
20,"ANTONIO BRASIL","PMDB","PA",2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,NA,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,NA,2,2,2,2,1,2,NA,2,2,NA,NA,3,1,1,1,2,2,NA,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,1,2,NA,2,1,NA,1,NA,NA,NA,1,2,1,2,2,2,2,2,2,1,2,2,NA,1
334,"ANTONIO CARLOS PANNUNZIO","PSDB","SP",1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,NA,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,NA,1,2,1,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,NA,1,1,2,NA,1,1,1,NA,1,2,1,1,1,1,1,2,1,NA,1,1,1,1,1,2,1,1,2,2,2,2,1,NA,NA,NA,1,1,1,2,1,1,1,NA,NA
222,"ANTONIO DO VALLE","PMDB","MG",2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,NA,2,2,1,2,1,1,1,1,1,1,2,2,2,NA,2,1,1,1,NA,1,1,2,1,1,1,1,1,NA,1,1,2,1,1,1,1,2,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,NA,NA
89,"ANTONIO DOS SANTOS","PFL","CE",NA,1,NA,1,1,1,1,1,1,2,2,2,NA,1,1,1,1,1,NA,1,1,2,2,2,1,NA,NA,NA,NA,NA,2,2,2,1,3,2,1,NA,NA,3,NA,1,1,1,2,2,3,1,3,3,3,3,3,3,1,1,1,2,1,NA,3,NA,3,NA,NA,1,NA,2,1,NA,2,2,2,3,NA,NA,NA,1,2,3,1,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,1,NA,1,2,1,1,1,1,2,NA,NA,1,1,NA,1,1,1,NA,1,3,1,NA,NA
9,"ANTONIO FEIJAO","PSDB","AP",1,2,1,1,1,1,NA,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,NA,1,1,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,2,1,2,2,NA,1,1,1,NA,1,1,1,NA,1,2,1,1,NA,1,1,NA,1,NA,1,1,NA,1,1,2,1,1,2,1,2,2,1,NA,1,3,1,1,1,NA,1,1,1,NA,2
139,"ANTONIO GERALDO","PFL","PE",1,NA,1,1,NA,1,2,1,1,2,NA,2,3,1,1,2,1,NA,NA,NA,1,2,2,2,1,1,NA,NA,NA,NA,3,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,NA,NA,NA,NA,1,1,1,2,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,1,1,2,NA,2,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA
399,"ANTONIO JOAQUIM","PDT","MT",1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"ANTONIO JOAQUIM ARAUJO","PFL","MA",NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,NA,NA,3,NA,1,2,1,2,1,2,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,NA,2,1,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,2,1,1,1,3,NA,2,3,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA
60,"ANTONIO JORGE","PPB","TO",1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,NA,1,1,1,1,1,1,1,1,NA,NA
335,"ANTONIO KANDIR","PSDB","SP",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,NA,1,2,NA,2,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,"ANTONIO UENO","PFL","PR",1,1,1,1,NA,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,NA,NA,2,1,1,1,NA,1,NA,2,1,1,1,3,1,1,2,2,1,NA,1,1,1,2,2,NA,1,NA,NA,1,1,2,1,NA,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,1,1,1,2,3,1,NA,NA,1,2,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
223,"ARACELY DE PAULA","PFL","MG",1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,NA,2,1,1,2,2,2,1,1,1,1,1,NA,2,1,1,NA,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA
110,"ARI MAGALHAES","PPB","PI",1,2,1,2,1,1,NA,1,2,1,2,2,1,1,1,1,1,NA,3,1,1,NA,NA,2,NA,1,1,1,NA,NA,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,NA,1,NA,NA,3,1,2,3,3,3,3,1,1,1,1,2,NA,3,1,NA,1,3,NA,1,1,3,1,2,NA,1,1,1,1,3,3,3,3,NA,NA,NA,NA,1,NA,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
336,"ARLINDO CHINAGLIA","PT","SP",NA,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,NA,1,1,2,2,NA,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,2,NA,2,2,1,2,NA,2,2,2,2,2,NA,1,1,1,1,NA,1,NA,2,1,NA,1,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,NA,2,2,1,2,2,NA,NA
129,"ARMANDO ABILIO","PMDB","PB",1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,3,2,2,1,2,1,1,1,2,2,1,3,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,NA,2,1,2,2,NA,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,NA,2,1,NA,1,1,1,1,1,2,1,1,1,1,2,2,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA
224,"ARMANDO COSTA","PMDB","MG",1,2,1,2,1,NA,NA,1,1,2,2,NA,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,NA,1,1,2,NA,NA,NA,NA,1,1,1,2,1,1,2,1,NA,1,2,2,2,1,NA,1,1,1,NA,1,1,1,3,2,1,1,1,NA,1,1,1,1,2,2,2,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,2,1,1,NA,1,1,NA,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA
337,"ARNALDO FARIA DE SA","PPB","SP",1,NA,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,NA,1,2,1,NA,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,NA,1,1,2,2,2,1,1,1,1,1,NA,1,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,NA,1,1,1,1,2,2,1,2,1,1,1,NA,2,1,1,2,1,2,2,1,1,2,2,NA,2
517,"ARNALDO MADEIRA","PSDB","SP",1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,3,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,NA,1,2,1,NA,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,NA,1,1,NA,NA,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,2,3,2,2,1,2,1,1,1,1,1,1,1,1,1,NA,NA
90,"ARNON BEZERRA","PSDB","CE",1,2,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,1,NA,1,1,2,NA,2,1,1,1,1,1,1,2,1,1,NA,2,1,1,2,2,1,2,NA,NA,1,2,2,NA,1,NA,1,1,1,NA,NA,1,2,1,2,1,1,2,2,1,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,2,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,2,1,1,2,1,2,NA,1,NA,1,1,NA,NA,1,2,1,1,1,NA,NA
288,"AROLDE DE OLIVEIRA","PFL","RJ",1,1,1,1,NA,1,2,1,2,3,NA,NA,1,1,2,NA,1,1,2,1,1,2,2,2,1,1,1,NA,1,1,3,1,NA,1,2,1,1,2,2,NA,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,2,1,2,2,NA,1,1,NA,NA,NA,NA,1,NA,1,2,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,2,NA,1,1,NA,NA,2,1,1,1,1,NA,NA,1,1,NA,1,1,NA,NA
183,"AROLDO CEDRAZ","PFL","BA",1,1,1,1,NA,1,2,1,1,2,2,2,2,1,1,1,1,NA,2,1,1,2,2,2,1,1,1,1,1,1,NA,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,NA,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,3,1,2,1,1,1,1,1,NA,2,1,2,2,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,NA,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
37,"ARTHUR VIRGILIO","PSDB","AM",1,1,1,1,1,1,NA,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,NA,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,NA,2,2,1,NA,1,1,1,NA,NA,1,1,1,NA,1,NA,1,1,1,1,1,NA,2,1,2,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA
338,"ARY KARA","PMDB","SP",1,2,NA,2,NA,1,2,1,1,2,2,NA,2,1,1,1,1,1,2,1,1,NA,2,2,1,2,1,1,1,1,2,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2,3,2,1,NA,1,NA,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,2,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
562,"ARY VALADAO","PPB","TO",NA,NA,NA,NA,1,1,1,NA,1,2,2,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,NA,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,1,2,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
38,"ATILA LINS","PFL","AM",NA,NA,1,2,NA,1,NA,1,1,2,2,2,NA,1,1,1,1,NA,2,1,1,2,2,2,1,1,NA,NA,NA,NA,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,NA,NA,NA,2,1,1,2,1,2,1,2,2,2,1,1,NA,NA,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,2,1,1,1,1,1,2,1,NA,1,NA,NA,NA,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
400,"AUGUSTINHO FREITAS","PPB","MT",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"AUGUSTO CARVALHO","PPS","DF",NA,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,NA,1,2,2,2,2,2,2,2,1,1,1,1,2,1,NA,1,1,1,2,2,2,1,1,2,2,NA,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,NA,NA
165,"AUGUSTO FARIAS","PPB","AL",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,1,2,2,NA,NA,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,NA,1,2,NA,NA,2,2,NA,NA,2,2,2,1,NA,NA,1,1,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,NA,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA
489,"AUGUSTO NARDES","PPB","RS",1,2,1,2,1,2,1,2,2,NA,NA,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,3,3,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,NA,2,1,2,2,2,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,2,3,NA,2,1,1,2,1,1,NA,NA,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,NA,1,2,1,1,1,1,3,1,3,NA,NA
119,"AUGUSTO VIVEIROS","PFL","RN",1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,NA,NA,NA,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,NA,2,1,2,NA,1,1,NA,1,1,1,2,2,2,2,1,NA,1,1,NA,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA,2,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA
339,"AYRES DA CUNHA","PFL","SP",1,2,1,1,1,1,2,1,2,2,2,2,NA,NA,2,1,NA,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,NA,1,1,1,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,1,1,2,NA,NA
548,"AYRTON XEREZ","PSDB","RJ",1,1,1,1,NA,NA,NA,NA,1,2,2,2,2,1,1,1,1,NA,2,1,1,2,2,2,1,1,1,1,1,1,2,1,NA,1,2,1,1,2,NA,NA,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,"B  SA","PSDB","PI",1,1,1,1,1,1,2,1,1,2,2,NA,NA,1,1,1,NA,1,2,1,1,2,2,2,1,1,1,1,NA,NA,2,1,NA,1,2,1,1,2,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,NA,1,2,1,1,2,1,1,2,NA,1,1,NA,1,1,1,1,2,NA,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,NA,NA,1,2,1,1,1,1,1,3,1,NA,1,1,1,1,1,2,NA,1,2,NA,2,3,1,1,1,1,1,1,1,3,1,1,1,NA,NA
416,"BARBOSA NETO","PMDB","GO",NA,2,NA,NA,1,1,2,1,1,2,NA,2,NA,1,1,1,NA,1,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,1,1,1,2,NA,1,NA,2,1,NA,NA,1,1,2,NA,NA,1,NA,1,1,NA,2,1,NA,2,NA,NA,NA,NA,2,2,1,2,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,2,NA,1,1,NA,NA,2,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
443,"BASILIO VILLANI","PPB","PR",1,1,1,1,1,1,1,1,2,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,2,1,1,1,1,NA,NA,2,1,1,NA,2,1,NA,NA,NA,NA,NA,1,NA,1,2,2,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,1,2,NA,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,1,2,1,NA,1,NA,2,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA
166,"BENEDITO DE LIRA","PFL","AL",1,2,1,2,1,1,NA,NA,1,2,2,2,1,1,1,2,1,1,2,1,1,NA,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,NA,1,1,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,NA,NA,NA,1,NA,2,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,2,1,1,1,1,2,2,1,1,1,2,1,1,NA,1,2,2,2,NA,NA
409,"BENEDITO DOMINGOS","PPB","DF",1,2,1,2,NA,1,1,1,1,NA,2,2,1,1,1,1,1,1,2,1,2,NA,2,2,1,1,1,1,NA,1,3,1,NA,1,NA,1,NA,NA,2,1,NA,1,1,1,2,2,1,1,1,1,1,1,NA,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,NA,1,1,1,2,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,2,1,2,2,NA,1,1,2,1,1,1,1,1,1,1,NA,NA
21,"BENEDITO GUIMARAES","PPB","PA",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,1,1,NA,1,1,2,NA,3,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,2,3,3,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,2,2,2,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA
